mode,keys_checked,checks_performed,avg_before_if_ns,avg_after_if_ns,avg_total_ns,checks_before_if,checks_after_if, total_decaps_time
Hybridized,489,413,8011576.53,12518325.00,8042202.51,413,1,3334997194.00
Hybridized,489,263,8009374.85,12818660.00,8058495.48,263,1,2132831219.00
Hybridized,489,138,8035954.49,12713221.00,8128448.33,138,1,1135537755.00
Hybridized,489,467,8001591.74,12513523.00,8028691.78,467,1,3763425643.00
Hybridized,489,136,7996668.57,13618032.00,8097131.56,136,1,1114402933.00
Hybridized,489,397,8000870.80,12818803.00,8033516.75,397,1,3203434304.00
Hybridized,489,326,8002390.72,12509424.00,8041084.22,326,1,2634845004.00
Hybridized,489,190,8016500.39,12756495.00,8084008.97,190,1,1549552626.00
Hybridized,489,194,8021946.30,13073852.00,8089651.71,194,1,1582801740.00
Hybridized,489,398,8012165.79,12702118.00,8044424.03,398,1,3215343595.00
Hybridized,489,12,8047242.00,12963561.00,9127996.08,12,1,122832069.00
Hybridized,489,123,8019671.33,12724246.00,8123479.90,123,1,1012647378.00
Hybridized,489,188,8026329.06,12596722.00,8093654.16,188,1,1534994623.00
Hybridized,489,441,8022639.23,12895517.00,8052221.77,441,1,3564733267.00
Hybridized,489,449,7999483.91,12583674.00,8027840.33,449,1,3618272329.00
Hybridized,489,263,8006701.26,12888181.00,8056013.93,263,1,2132207729.00
Hybridized,489,350,8019473.87,12750937.00,8056227.72,350,1,2833312463.00
Hybridized,489,209,7998579.69,12746910.00,8059881.85,209,1,1697825694.00
Hybridized,489,392,8006963.02,12791338.00,8039928.46,392,1,3165465334.00
Hybridized,489,324,8012160.66,13449484.00,8053993.06,324,1,2623064105.00
Hybridized,489,49,7985884.96,12639287.00,8244161.76,49,1,417151839.00
Hybridized,489,284,8002249.90,12657112.00,8047184.24,284,1,2299013127.00
Hybridized,489,218,7976287.14,12634974.00,8034572.48,218,1,1765013042.00
Hybridized,489,430,8000612.12,12583219.00,8030203.17,430,1,3466900314.00
Hybridized,489,281,7990589.20,12745031.00,8036267.59,281,1,2271992315.00
Hybridized,489,202,8008668.17,12738081.00,8072124.52,202,1,1644218972.00
Hybridized,489,245,7985163.32,12574411.00,8036816.34,245,1,1982488101.00
Hybridized,489,371,8040053.50,12556281.00,8074213.80,371,1,3009323726.00
Hybridized,489,41,8174624.78,12623584.00,8482869.12,41,1,360986736.00
Hybridized,489,434,8046943.76,12574580.00,8076261.97,434,1,3519116501.00
Hybridized,489,468,8055563.04,13226854.00,8084161.32,468,1,3797211745.00
Hybridized,489,346,8066907.49,12559901.00,8103515.39,346,1,2817649777.00
Hybridized,489,272,8112899.66,12519240.00,8159310.90,272,1,2233032424.00
Hybridized,489,481,8023950.34,12834951.00,8050951.83,481,1,3886673508.00
Hybridized,489,320,8090474.91,12546189.00,8130001.01,320,1,2615176763.00
Hybridized,543,512,8040282.73,12448023.00,8064915.38,512,1,4143344532.00
Hybridized,543,33,7988321.48,12806783.00,8376765.24,33,1,290168709.00
Hybridized,543,519,8018178.70,12522250.00,8042630.50,519,1,4187982081.00
Hybridized,543,122,8111393.10,12550444.00,8214622.96,122,1,1016013966.00
Hybridized,543,192,8114757.61,12585157.00,8180658.08,192,1,1584144320.00
Hybridized,543,325,8094287.14,12780353.00,8133959.77,325,1,2657875797.00
Hybridized,543,367,8036832.69,12716871.00,8071809.30,367,1,2975998468.00
Hybridized,543,392,8045252.23,12767575.00,8078179.36,392,1,3180767116.00
Hybridized,543,36,8029553.53,13148040.00,8395619.81,36,1,315733909.00
Hybridized,543,290,8027798.84,12875171.00,8072533.05,290,1,2354781087.00
Hybridized,543,5,8291988.60,12540895.00,10800848.00,5,1,67523171.00
Hybridized,543,372,8067329.67,12417371.00,8101156.87,372,1,3027404919.00
Hybridized,543,237,8043280.78,12628306.00,8096955.76,237,1,1933691512.00
Hybridized,543,342,7994067.42,12659661.00,8031428.54,342,1,2760385642.00
Hybridized,543,326,8072896.97,12713853.00,8112245.89,326,1,2658359943.00
Hybridized,543,300,8145359.97,13404378.00,8190430.18,300,1,2471034646.00
Hybridized,543,141,8102664.40,13186554.00,8196556.63,141,1,1169153554.00
Hybridized,543,194,8063750.79,12607250.00,8129053.77,194,1,1590320774.00
Hybridized,543,217,7980791.10,12594184.00,8039167.21,217,1,1757924337.00
Hybridized,543,438,7984340.12,12589299.00,8013400.87,438,1,3523580069.00
Hybridized,543,29,7944600.55,12834115.00,8387542.59,29,1,256790572.00
Hybridized,543,299,7953774.98,12544548.00,7996059.22,299,1,2404376158.00
Hybridized,543,310,7959577.21,12731059.00,8000994.49,310,1,2493769871.00
Hybridized,543,377,7968197.70,12686639.00,8002170.91,377,1,3030606055.00
Hybridized,543,135,7968093.73,12888933.00,8063902.98,135,1,1102327231.00
Hybridized,543,479,7964104.95,12465481.00,7990446.55,479,1,3841449892.00
Hybridized,543,173,7970852.54,12428456.00,8042991.99,173,1,1404889221.00
Hybridized,543,318,7977404.66,12428005.00,8016822.96,318,1,2563131390.00
Hybridized,543,407,7973752.76,12452745.00,8004763.02,407,1,3271891418.00
Hybridized,543,53,8019029.83,12574547.00,8256765.87,53,1,451297921.00
Hybridized,543,538,7965378.26,12580738.00,7989092.25,538,1,4312182141.00
Hybridized,543,170,7969359.18,12842703.00,8045240.74,170,1,1381101627.00
Hybridized,543,247,7969378.99,12514549.00,8020366.93,247,1,1994957864.00
Hybridized,543,11,7968855.27,12493511.00,9105132.73,11,1,113237525.00
Hybridized,543,36,7999519.44,12901538.00,8358273.89,36,1,314075072.00
Hybridized,543,150,8005146.66,12643159.00,8089852.25,150,1,1226798462.00
Hybridized,543,221,7999738.22,13026439.00,8059021.09,221,1,1794576027.00
Hybridized,543,357,7986408.05,12790230.00,8022568.05,357,1,2877994605.00
Hybridized,543,470,7984663.04,12586540.00,8011759.44,470,1,3779321137.00
Hybridized,543,492,7976725.95,12909355.00,8003290.99,492,1,3952124612.00
Hybridized,543,521,7981747.28,12560758.00,8006181.43,521,1,4185044072.00
Hybridized,543,497,7998189.69,12632950.00,8023939.28,497,1,4002179574.00
Hybridized,543,353,7928450.37,12719357.00,7964802.03,353,1,2825279433.00
Hybridized,543,177,7932039.69,12650521.00,8003801.01,177,1,1430279060.00
Hybridized,543,438,7952405.19,13223946.00,7982912.68,438,1,3510302097.00
Hybridized,543,470,7913571.50,12791018.00,7941064.61,470,1,3746194148.00
Hybridized,543,431,7948741.03,12582771.00,7978251.88,431,1,3453119492.00
Hybridized,543,312,7940699.82,12538464.00,7981205.40,312,1,2503810488.00
Hybridized,543,191,7940680.91,12462593.00,8006268.43,191,1,1542599337.00
Hybridized,543,274,7927474.22,12389072.00,7972974.82,274,1,2198434214.00
Hybridized,543,120,7916503.01,12715599.00,8022778.46,120,1,976257089.00
Hybridized,543,354,7904633.15,12705888.00,7940821.97,354,1,2824821798.00
Hybridized,543,106,7923127.56,12362926.00,8040123.56,106,1,865687077.00
Hybridized,543,39,7901544.13,12555168.00,8223879.95,39,1,334122802.00
Hybridized,543,411,7908769.28,12541803.00,7939582.78,411,1,3276752059.00
Hybridized,543,65,7920836.83,12584229.00,8114780.46,65,1,540780859.00
Hybridized,543,210,7922654.87,12696987.00,7983408.98,210,1,1690057571.00
Hybridized,543,217,7952394.98,12569419.00,8010646.16,217,1,1751746422.00
Hybridized,543,332,7946010.39,12507057.00,7983973.51,332,1,2664414524.00
Hybridized,543,47,7991441.34,12491049.00,8257539.06,47,1,401609183.00
Hybridized,543,254,7959852.04,12712807.00,8010210.75,254,1,2048467850.00
Hybridized,543,327,7958289.73,12946835.00,7998190.79,327,1,2629359917.00
Hybridized,543,505,7946458.84,12748652.00,7972014.37,505,1,4039781443.00
Hybridized,543,411,7937183.20,12573150.00,7968065.52,411,1,3288763657.00
Hybridized,543,188,7941433.28,12487261.00,8008178.95,188,1,1519247257.00
Hybridized,543,159,7959543.75,12537279.00,8038688.16,159,1,1291598456.00
Hybridized,543,426,7940956.89,12463361.00,7970504.19,426,1,3409021081.00
Hybridized,543,392,7901420.04,12371347.00,7933298.60,392,1,3123609433.00
Hybridized,543,102,7865263.30,12329659.00,7986482.01,102,1,828008552.00
Hybridized,543,21,7853771.57,12458788.00,8447419.19,21,1,190365535.00
Hybridized,543,338,7857004.54,12347608.00,7893829.79,338,1,2681624448.00
Hybridized,543,106,7863868.57,12269783.00,7979935.16,106,1,858983063.00
Hybridized,543,279,7874734.29,12581886.00,7920120.63,279,1,2223271636.00
Hybridized,543,312,7983908.19,12591179.00,8024562.72,312,1,2517394989.00
Hybridized,543,312,7962499.18,12504669.00,8002882.94,312,1,2510560232.00
Hybridized,543,15,8076991.33,12516333.00,8911889.00,15,1,147240163.00
Hybridized,543,118,7978911.88,12467547.00,8084887.08,118,1,967442918.00
Hybridized,543,465,7972972.60,12689537.00,8000569.14,465,1,3734322471.00
Hybridized,543,237,7986371.34,12637904.00,8040051.04,237,1,1919264140.00
Hybridized,543,505,7967997.34,12460683.00,7992964.25,505,1,4050438910.00
Hybridized,543,454,7903988.90,12485302.00,7931786.49,454,1,3615098433.00
Hybridized,543,407,7912650.62,12437126.00,7943513.11,407,1,3246818158.00
Hybridized,543,364,7902086.09,12655632.00,7937209.57,364,1,2903207180.00
Hybridized,543,525,7935620.68,12607488.00,7959944.89,525,1,4192724337.00
Hybridized,543,383,7985776.13,12492550.00,8018694.42,383,1,3084979449.00
Hybridized,543,112,7967782.57,12816835.00,8082490.14,112,1,918586300.00
Hybridized,543,226,7972245.50,12740606.00,8028915.95,226,1,1828366074.00
Hybridized,543,128,8022958.62,12577725.00,8121648.70,128,1,1053087346.00
Hybridized,543,12,8043663.92,12672627.00,9100133.42,12,1,122527549.00
Hybridized,543,472,7983066.34,12570155.00,8010010.73,472,1,3794708796.00
Hybridized,543,14,8126857.29,12541014.00,9023137.79,14,1,139791376.00
Hybridized,543,163,8001670.91,12687946.00,8079811.76,163,1,1330563307.00
Hybridized,543,211,7974625.14,12704753.00,8035139.78,211,1,1709239852.00
Hybridized,543,457,7973975.41,13338198.00,8003502.40,457,1,3671235334.00
Hybridized,543,141,7995440.82,12563463.00,8086172.50,141,1,1153682398.00
Hybridized,543,361,7965402.97,12505467.00,8000340.72,361,1,2902131368.00
Hybridized,543,436,7964547.03,12690171.00,7993939.64,436,1,3499277957.00
Hybridized,543,353,7942365.39,12632110.00,7978454.29,353,1,2830227439.00
Hybridized,543,248,7983305.86,12361041.00,8033457.42,248,1,2005845479.00
Hybridized,543,228,8043726.07,12902431.00,8100650.62,228,1,1860459489.00
